317;166.131;2.2452E-08;0.97631;;;700.15;1.346E-05;1000;1.906E-05
318;230.304;7.0859E-07;0.51971;652.24;;329.35;4.837E-06;1000;1.554E-05
319;198.388;5.1567E-09;1.1561;;;279.01;3.465E-06;1000;1.516E-05
320;72.106;3.778E-07;0.6533;271.01;;164.65;4.006E-06;1000;2.710E-05
321;132.202;5.0784E-07;0.5614;328.55;;237.38;4.592E-06;1000;1.847E-05
322;88.171;8.5988E-08;0.82841;68.172;;176.99;4.520E-06;1000;2.461E-05
323;114.229;8.1458E-07;0.50257;380.29;;373.96;7.930E-06;1000;1.900E-05
324;84.140;1.03E-06;0.5497;569.4;;234.94;6.049E-06;1000;2.926E-05
325;92.138;8.7268E-07;0.49397;323.79;;178.18;4.008E-06;1000;2.000E-05
326;133.404;2.7081E-07;0.6955;187.93;;236.50;6.756E-06;1000;2.782E-05
327;184.361;3.5585E-08;0.8987;165.3;;267.76;3.344E-06;1000;1.517E-05
328;101.190;2.411E-07;0.6845;223;;158.45;3.210E-06;1000;2.230E-05
329;59.110;1.2434E-06;0.4832;447.7;;156.08;3.689E-06;1000;2.418E-05
330;120.192;7.8498E-07;0.49855;362.79;;247.79;4.975E-06;1000;1.803E-05
331;120.192;6.8812E-07;0.51063;330.88;;229.33;4.520E-06;1000;1.760E-05
332;114.229;1.107E-07;0.746;72.4;;165.78;3.488E-06;1000;1.786E-05
333;114.229;8.2418E-07;0.4931;371.44;;387.91;7.958E-06;1000;1.812E-05
334;213.105;3.4066E-08;0.95252;43.528;;398.40;9.208E-06;1000;2.352E-05
335;227.131;2.8471E-08;0.96571;30.83;;354.00;7.581E-06;1000;2.179E-05
336;156.308;3.594E-08;0.9052;125;;247.57;3.506E-06;1000;1.660E-05
337;172.308;5.9537E-08;0.81842;90.245;;288.45;4.677E-06;1000;1.558E-05
338;86.089;1.388E-07;0.7599;98;;180.35;4.660E-06;1000;2.407E-05
339;52.075;6.7484E-07;0.5304;230.17;;173.15;4.459E-06;1000;2.140E-05
340;62.498;2.379E-07;0.71517;102.84;;119.36;3.907E-06;1000;1.263E-12
341;161.490;3.6429E-08;0.95924;;;178.35;5.260E-06;1000;2.749E-05
342;18.015;1.7096E-08;1.1146;;;273.16;8.882E-06;1073.15;4.082E-05
343;106.165;6.8293E-07;0.52199;324.17;;225.30;4.735E-06;1000;1.899E-05
344;106.165;8.3436E-07;0.49713;365.86;;247.98;5.225E-06;1000;1.894E-05
345;106.165;9.3485E-07;0.47683;371.96;;286.41;6.037E-06;1000;1.836E-05
