119;194.18;-25,190;0.3639;-6,869,000,000;;561.15;0.02060;1000;0.04529
120;88.11;6.4032E-07;1.7194;;;337.85;0.01427;768.01;0.05855
121;170.21;0.00014629;0.9377;745.89;;531.46;0.02188;1000;0.05449
122;101.19;0.0001123;0.9958;183.2;98,000;279.65;0.01055;1000;0.08515
123;170.33;0.000005719;1.4699;579.4;;489.47;0.02354;1000;0.09301
124;282.55;-375.32;1.0708;-8,783,600,000;;616.93;0.02563;1000;0.06968
125;30.07;0.000073869;1.1689;500.73;;184.55;0.00886;1000;0.15807
126;46.07;-0.010109;0.6475;-7,332;-268,000;293.15;0.01475;1000;0.13417
127;88.11;1.3575E-07;1.9681;;;273.15;0.00847;990.21;0.10682
128;45.08;0.3935;0.0131;1,380;1,710,000;289.73;0.01622;1000;0.10532
129;106.17;0.000017537;1.3144;560.65;;409.35;0.02007;1000;0.09859
130;150.17;0.00002012;1.1513;-89.583;125,410;486.55;0.01855;1000;0.05524
131;116.16;0.00017727;0.9428;712.4;;466.95;0.02306;1000;0.06973
132;116.16;829.29;1.0156;8,955,300,000;;394.65;0.01583;1000;0.10314
133;112.21;0.0000748;1.1103;686;;404.95;0.02180;1000;0.09505
134;98.19;0.0043244;0.5429;333.67;570,470;376.62;0.01832;1000;0.09659
135;28.05;8.6806E-06;1.4559;299.72;-29,403;170.00;0.00879;590.92;0.06613
136;60.10;0.1655;0.1798;3,827.9;1,600,000;390.41;0.02272;1000;0.08915
137;62.07;-8,145,800;-0.30502;1,832,500,000;-1.1842E+13;470.45;0.02513;1000;0.09896
138;43.07;0.00077079;0.7713;446.16;197,930;329.00;0.01610;1000;0.09659
139;44.05;-0.0003788;1.115;-5,641;;273.15;0.01004;1000;0.18063
140;74.08;508;0.9023;2,170,000,000;;327.46;0.01426;1000;0.11921
141;144.21;2.5804E-06;1.4669;;;500.66;0.02353;1000;0.06492
142;130.23;0.0052833;0.52982;1,415.7;378,180;417.15;0.01967;1000;0.07348
143;88.15;0.00021652;0.94192;632.16;;326.15;0.01717;1000;0.08882
144;100.16;-152,400;-0.049106;80,955,000;-9.3122E+11;386.55;0.01889;1000;0.12768
145;62.13;0.0015251;0.70243;1,347.5;35,085;308.15;0.01487;1000;0.08195
146;102.13;1.0507E-07;1.9854;;;400.00;0.01540;1000;0.09499
147;88.15;5.8174E-08;2.0116;-372.68;57,690;273.15;0.01133;550;0.03690
148;163.51;2.9354E-06;1.4153;;;373.15;0.01281;573.15;0.02352
149;38.00;0.00012144;0.93831;;;70.00;0.00654;700;0.05675
150;96.10;0.000053432;1.1576;760.75;;357.88;0.01546;600;0.03874
151;48.06;0.0004104;0.8333;723;;235.45;0.00955;1000;0.07531
152;34.03;0.003959;0.4834;997.4;;194.82;0.00827;1000;0.05589
153;30.03;44.847;-0.7096;-3,493.5;5,353,200;254.05;0.01256;994.05;0.11532
154;45.04;0.00025893;0.9083;723.6;;493.00;0.02930;1000;0.07973
155;46.03;0.0003754;0.8459;674.4;;373.71;0.02008;1000;0.07733
156;68.07;-644,950;0.2862;-1.6794E+10;-1.7372E+13;304.50;0.01367;1000;0.13631
157;4.00;0.00226;0.7305;-18.63;440;30.00;0.03124;2000;0.58820
158;240.47;-114.41;1.0566;-2,211,400,000;;575.30;0.02454;1000;0.07649
159;114.19;1,556.7;1.0284;17,049,000,000;;425.95;0.01967;1000;0.11110
160;100.20;-0.070028;0.38068;-7,049.9;-2,400,500;339.15;0.01583;1000;0.11493
161;130.19;0.00019376;0.92434;739.56;;496.15;0.02413;1000;0.06605
162;116.20;-0.061993;0.2792;-3,336;-1,642,000;449.45;0.02345;1000;0.10722
163;116.20;0.00017569;0.97218;686.56;;432.90;0.02484;1000;0.08596
164;114.19;1,348.6;1.0313;14,832,000,000;;420.55;0.01943;1000;0.11287
165;114.19;2,049.3;1.0323;22,983,000,000;;424.18;0.01951;1000;0.11145
166;98.19;0.00002133;1.2885;487.8;;366.79;0.01845;1000;0.10518
167;132.27;0.0083145;0.51862;2,253;532,590;450.09;0.02289;1000;0.07899
168;96.17;0.000060732;1.0586;-102.79;143,140;372.93;0.01827;1000;0.08751
169;226.44;0.000004438;1.4949;682;;560.01;0.02568;1000;0.08055
170;100.16;-7,157,100;-0.05819;4,089,000,000;-4.5826E+13;401.45;0.01842;1000;0.11472
171;86.18;-650.5;0.8053;-1,412,100,000;;339.09;0.01704;1000;0.12003
172;116.16;0.00021014;0.91616;727.64;;478.85;0.02381;1000;0.06816
173;102.17;-4,935,500;-0.1653;1,563,100,000;-1.5752E+13;429.90;0.02220;1000;0.11104
174;102.18;0.00018361;0.97199;677.05;;412.40;0.02421;1000;0.09022
175;100.16;-1.2158;0.026637;-1,711.6;-13,176,000;273.00;0.00775;1000;0.10523
176;100.16;-0.33262;0.12054;-2,472.6;-5,493,400;273.00;0.00800;1000;0.10980
177;84.16;0.000064256;1.1355;445.15;64,810;336.63;0.01644;1000;0.10850
178;82.14;6.9682E-06;1.347;-214.35;110,480;354.35;0.01485;1000;0.08546
179;118.24;0.074318;0.30035;4,470.1;1,775,800;425.81;0.02151;1000;0.08167
180;82.14;0.000058116;1.0724;-77.165;123,900;344.48;0.01679;1000;0.09155
181;82.14;0.000011631;1.2753;-202.84;122,990;357.67;0.01506;1000;0.08466
182;32.05;0.00043196;0.86603;641.48;;386.65;0.02828;1000;0.10430
183;2.02;0.002653;0.7452;12;;22.00;0.01718;1600;0.64299
184;80.91;0.00049725;0.63088;331.62;;206.45;0.00551;600;0.01812
185;36.46;0.001865;0.49755;358;;190.00;0.00880;700;0.03213
186;27.03;4.6496E-06;1.3669;-210.76;58,295;273.15;0.00985;673.15;0.04185
187;20.01;0.000034629;1.1224;18.744;;350.00;0.02356;450;0.03160
188;34.08;1.381E-07;1.8379;-352.09;46,041;212.80;0.00724;600;0.03258
189;88.11;0.000214;0.9248;698;;427.85;0.02206;1000;0.07497
190;59.11;0.00028183;0.92094;619.17;;304.92;0.01804;1000;0.10081
191;104.06;0.00033075;0.81895;777.75;;580.00;0.02590;1000;0.05327
192;86.09;0.00019847;0.9284;678.69;;434.15;0.02176;1000;0.07210
193;16.04;8.3983E-06;1.4268;-49.654;;111.63;0.01263;600;0.08425
194;32.04;5.7992E-07;1.7862;;;273.00;0.01303;684.37;0.06726
195;73.09;0.034177;0.3312;2,070;1,195,600;478.15;0.02498;1000;0.07895
196;74.08;-25,343;-0.1934;11,164,000;-67,259,000,000;330.09;0.01415;1000;0.11878
197;40.06;0.00026544;0.8921;222.19;79,869;249.94;0.01154;1000;0.09675
198;86.09;0.4734;-0.1111;533.57;1,649,600;353.35;0.01569;1000;0.06904
199;31.06;-55.13;1.065;-448,200,000;;266.82;0.01259;650;0.07917
200;136.15;0.000023963;1.1308;-67.272;125,720;472.65;0.01784;1000;0.05588
201;68.12;0.0002509;0.899;253.4;149,500;314.00;0.01326;1000;0.08902
202;72.15;0.0008968;0.7742;456;230,640;273.15;0.01198;1000;0.11176
203;102.13;0.0001799;0.9457;704.6;;450.15;0.02266;1000;0.07253
204;88.15;2,053.4;0.90109;8,755,500,000;;404.15;0.02116;1000;0.11843
205;70.13;0.00019098;0.9341;84.07;155,720;304.30;0.01348;1000;0.09771
206;70.13;0.00021736;0.9171;112.3;177,690;311.71;0.01320;1000;0.09504
207;66.10;0.00015498;0.9364;15.366;137,400;305.40;0.01304;1000;0.08664
208;88.15;0.000023993;1.1976;58.59;35,667;273.15;0.01173;1000;0.08586
209;104.21;0.079414;0.23442;2,671.9;1,366,100;396.58;0.01966;1000;0.07960
210;68.12;0.000065855;1.072;-36.369;106,430;302.15;0.01468;1000;0.10120
211;102.13;1,333.1;0.9962;12,317,000,000;;375.90;0.01495;1000;0.10543
212;80.59;0.00037057;0.81367;609.17;;281.85;0.01155;1000;0.06357
213;98.19;0.0000719;1.1274;667;;374.08;0.02056;1000;0.10399
214;114.19;0.00011359;1.0311;709.27;;441.15;0.02322;1000;0.08238
215;114.19;0.069565;0.1633;208.7;1,209,500;438.15;0.02415;1000;0.08888
216;114.19;0.075448;0.155;218.44;1,252,500;440.15;0.02435;1000;0.08908
217;84.16;0.0024385;0.61774;223.01;477,570;344.96;0.01592;1000;0.10227
218;82.14;0.0040082;0.54462;242.12;559,040;348.64;0.01544;1000;0.09578
219;82.14;0.0019845;0.6393;227.11;434,120;338.05;0.01501;1000;0.09888
220;115.03;0.00041077;0.75688;591.5;;314.70;0.01109;1000;0.04813
221;60.10;0.00024036;0.93177;588.14;;273.00;0.01419;1000;0.09447
222;72.11;-4,202,700;-0.1524;2,084,600,000;-1.4577E+13;352.79;0.01546;1000;0.11740
223;76.16;0.0034805;0.61906;1,810.8;166,290;339.80;0.01653;1000;0.08415
224;60.05;-800,040;-0.2285;248,100,000;-1.5034E+12;300.00;0.01369;1000;0.13148
225;88.15;0.00020053;0.95381;644.42;;331.70;0.01729;1000;0.08863
226;100.16;-2,483,300;-0.046517;1,313,100,000;-1.5798E+13;389.65;0.01869;1000;0.12433
227;57.05;0.0026136;0.62;1,631.7;126,720;312.00;0.01221;1000;0.06864
228;74.12;2.1191;-0.19015;1,453.4;3,575,500;303.92;0.01606;1000;0.09451
229;86.13;-5,935,000;-0.089497;3,098,800,000;-2.7994E+13;367.55;0.01760;1000;0.12847
230;90.19;0.0071536;0.53907;2,700.7;241,730;171.64;0.00459;1000;0.07516
231;48.11;0.00002653;1.1631;29.996;32,519;273.15;0.01171;1000;0.07704
232;100.12;0.00072502;0.7395;365.68;204,360;373.45;0.01680;1000;0.07637
233;158.24;0.0001813;0.92912;793.45;;518.15;0.02383;1000;0.06195
234;86.18;0.000061119;1.0861;-59.592;141,260;333.41;0.01606;1000;0.10242
235;102.17;0.93312;-0.1172;1,154.3;2,961,700;372.00;0.01828;1000;0.08117
236;58.12;0.089772;0.18501;639.23;1,114,700;261.43;0.01273;1000;0.11701
237;74.12;1.1776E-06;1.6618;;;333.82;0.01839;766.87;0.07325
238;56.11;-488.1;0.8877;-1,448,500,000;;266.25;0.01276;1000;0.15513
239;88.11;-200.9;-0.1321;104,000;-846,000,000;350.00;0.01402;1000;0.10886
240;74.12;0.011136;0.4831;2,170.3;281,220;312.20;0.01648;1000;0.09079
241;90.19;0.0023574;0.67434;1,804.1;155,660;368.69;0.01802;1000;0.08398
242;46.14;12.248;-0.5611;-1,067;2,715,200;216.25;0.01108;1000;0.09590
243;118.18;0.21276;-0.022299;-194.68;1,708,700;438.65;0.01969;1000;0.07255
244;88.15;0.0002084;0.93034;364.832;73,041;273.00;0.01161;1000;0.08958
245;58.08;0.00032359;0.8892;623.22;;278.65;0.01493;1000;0.09273
246;128.17;0.000091828;1.0345;731.78;;491.14;0.02243;1000;0.06730
247;20.18;0.0011385;0.6646;8.7;;30.00;0.00846;3273.1;0.24616
248;75.07;0.0011282;0.6895;679.11;238,800;387.22;0.01580;1000;0.06887
249;28.01;0.00033143;0.7722;16.323;373.72;63.15;0.00602;2000;0.11638
250;71.00;2.1443;-0.30545;1,860.3;1,216,700;144.09;0.00648;1000;0.06377
251;61.04;0.00003135;1.1119;-91.6;128,000;374.35;0.01365;1000;0.06553
252;44.01;0.001096;0.667;540;;182.30;0.00891;1000;0.07133
253;30.01;0.0004096;0.7509;45.6;;121.38;0.01094;750;0.05567
254;268.52;0.000049571;1.2652;3,332.3;;603.05;0.02502;1000;0.07147
255;142.24;-11.621;0.025653;2,248.3;-135,100,000;468.15;0.02228;1000;0.10522
256;128.26;-0.065771;0.27198;-3,482.3;-1,580,300;423.97;0.02130;1000;0.10597
257;158.24;0.000178;0.9288;753;;528.75;0.02484;1000;0.06209
258;144.25;-30.715;-0.1075;8,107;-156,830,000;485.20;0.02436;1000;0.09895
259;144.26;0.00016337;0.97256;709.74;;471.70;0.02599;1000;0.07905
260;126.24;0.000021269;1.2943;662.21;;420.02;0.02051;1000;0.09771
